replication,batch_id,station,product,volume_in_m3,volume_out_m3,scrap_m3,enter_buffer_time_h,start_process_time_h,end_process_time_h,setup_time_h,birth_time_h,source_aserradero_batch_id
3,602,aserradero,P2,2.143,1.047,1.096,2082.916889155086,2085.933517958808,2086.05621954976,0.49,2086.05621954976,602
3,198,bano,P1,14.292,14.004,0.288,2085.443517958808,2085.443517958808,2086.057858692605,0.0,2085.443517958808,601
3,603,aserradero,P2,25.582,12.551,13.031,2086.142072068996,2086.142072068996,2087.505217023398,0.0,2087.505217023398,603
3,119,secado,P2,81.0,79.305,1.695,2032.773205592051,2061.379032426446,2089.8606123949426,0.0,2032.773205592051,578
3,604,aserradero,P2,22.098,10.96,11.139,2096.461571790678,2096.461571790678,2097.528222102681,0.0,2097.528222102681,604
3,162,drymill,P2,41.62,38.801,2.819,2032.773205592051,2095.0,2098.841394624763,0.0,2032.773205592051,578
3,605,aserradero,P2,29.448,14.927,14.522,2098.1121727595287,2098.1121727595287,2099.649545589087,0.0,2099.649545589087,605
3,606,aserradero,P2,5.406,2.689,2.717,2098.1121727595287,2099.649545589087,2099.906860365645,0.0,2099.906860365645,606
3,607,aserradero,P3,28.3,14.442,13.858,2100.023257008119,2100.4738012455578,2101.80477206391,0.49,2101.80477206391,607
3,163,drymill,P2,39.868,37.536,2.332,2032.773205592051,2098.841394624763,2102.26628906882,0.0,2032.773205592051,578
3,608,aserradero,P1,28.733,14.302,14.431,2100.437704286258,2102.29477206391,2103.69563063445,0.49,2103.69563063445,608
3,199,bano,P1,14.742,14.597,0.145,2103.69563063445,2103.69563063445,2104.3121547850305,0.0,2103.69563063445,608
3,609,aserradero,P3,31.752,15.965,15.787,2103.041614104826,2104.18563063445,2105.716287872971,0.49,2105.716287872971,609
3,610,aserradero,P2,9.118,4.66,4.458,2103.2221323478966,2106.2062878729707,2106.649576714122,0.49,2106.649576714122,610
3,611,aserradero,P2,28.876,14.761,14.114,2106.644775672083,2106.649576714122,2108.061553239686,0.0,2108.061553239686,611
3,612,aserradero,P3,30.073,15.324,14.75,2110.5958079160177,2111.0798877583115,2112.4920434238197,0.49,2112.4920434238197,612
3,613,aserradero,P1,29.921,14.68,15.242,2110.718100515934,2119.49,2120.8789202833295,0.49,2120.8789202833295,613
3,200,bano,P1,15.67,15.35,0.32,2120.8789202833295,2120.8789202833295,2121.595312461776,0.0,2120.8789202833295,613
3,614,aserradero,P2,28.312,13.91,14.402,2119.4498920997517,2121.3689202833293,2122.855944500845,0.49,2122.855944500845,614
3,615,aserradero,P3,29.442,14.584,14.858,2121.618824829353,2123.345944500845,2124.67414192114,0.49,2124.67414192114,615
3,616,aserradero,P2,29.097,14.366,14.731,2123.150125297699,2125.1641419211396,2126.632547733113,0.49,2126.632547733113,616
3,617,aserradero,P3,31.566,15.536,16.03,2123.1757677408377,2127.1225477331127,2128.525698985446,0.49,2128.525698985446,617
3,618,aserradero,P2,29.366,14.8,14.566,2123.561742474778,2129.015698985446,2130.5327382981372,0.49,2130.5327382981372,618
3,619,aserradero,P2,28.642,14.241,14.402,2126.024916733193,2130.5327382981372,2131.837368585965,0.0,2131.837368585965,619
3,620,aserradero,P1,30.815,15.133,15.682,2128.9379196402538,2132.327368585965,2133.91085601889,0.49,2133.91085601889,620
3,120,secado,P2,76.511,72.998,3.513,2074.965516816529,2089.8606123949426,2134.05564269419,0.0,2074.965516816529,592
3,201,bano,P1,13.889,13.889,0.0,2133.91085601889,2133.91085601889,2134.4698465026495,0.0,2133.91085601889,620
3,621,aserradero,P1,31.962,16.059,15.903,2130.5067332932877,2133.91085601889,2135.404343656471,0.0,2135.404343656471,621
3,164,drymill,P2,41.163,39.448,1.716,2074.965516816529,2134.05564269419,2137.281935849401,0.0,2074.965516816529,592
3,202,bano,P1,14.667,14.262,0.406,2135.404343656471,2143.0,2143.6197921133166,0.0,2135.404343656471,621
3,622,aserradero,P1,19.109,9.786,9.322,2130.6777279872967,2143.0,2143.9238904799713,0.0,2143.9238904799713,622
3,203,bano,P1,8.743,8.705,0.038,2143.9238904799713,2143.9238904799713,2144.2566866650377,0.0,2143.9238904799713,622
3,165,drymill,P2,39.059,36.765,2.294,2074.965516816529,2143.0,2145.586534208499,0.0,2074.965516816529,592
3,623,aserradero,P3,31.686,16.107,15.579,2143.0428487384947,2144.413890479971,2145.9320066471837,0.49,2145.9320066471837,623
3,624,aserradero,P3,31.728,16.085,15.642,2143.6249113684003,2145.9320066471837,2147.428648784952,0.0,2147.428648784952,624
3,625,aserradero,P2,30.308,15.104,15.205,2145.9725806209526,2147.918648784952,2149.3652404492923,0.49,2149.3652404492923,625
3,626,aserradero,P2,13.086,6.642,6.444,2147.210178603678,2149.3652404492923,2149.9346361622215,0.0,2149.9346361622215,626
3,627,aserradero,P1,26.532,13.207,13.326,2151.496413086503,2151.9864130865026,2153.5410523261967,0.49,2153.5410523261967,627
3,204,bano,P1,13.76,13.755,0.005,2153.5410523261967,2153.5410523261967,2154.0840017977957,0.0,2153.5410523261967,627
3,628,aserradero,P3,29.206,14.767,14.438,2154.060563967174,2154.5505639671737,2155.9743412647813,0.49,2155.9743412647813,628
3,629,aserradero,P2,27.824,13.691,14.134,2154.2810751659913,2156.464341264781,2157.94799256722,0.49,2157.94799256722,629
3,630,aserradero,P3,29.777,14.631,15.146,2156.4504077451134,2158.4379925672197,2159.903253639708,0.49,2159.903253639708,630
3,121,secado,P2,85.334,82.769,2.566,2104.609165270009,2134.05564269419,2162.0229620998853,0.0,2104.609165270009,605
3,122,secado,P2,83.114,79.954,3.16,2140.675786899511,2162.0229620998853,2191.7943813574516,0.0,2140.675786899511,618
3,631,aserradero,P1,11.825,5.767,6.058,2157.598544333547,2191.49,2192.1230319149486,0.49,2192.1230319149486,631
3,205,bano,P1,5.986,5.986,0.0,2192.1230319149486,2192.1230319149486,2192.3214831492332,0.0,2192.1230319149486,631
3,166,drymill,P2,42.647,39.983,2.664,2104.609165270009,2191.0,2194.241172508099,0.0,2104.609165270009,605
3,167,drymill,P2,37.878,35.258,2.62,2106.7731625677793,2194.241172508099,2197.1406400178957,0.0,2106.7731625677793,605
3,632,aserradero,P2,25.864,13.009,12.855,2195.9334666833715,2196.4234666833713,2197.816869216952,0.49,2197.816869216952,632
3,633,aserradero,P1,29.343,14.963,14.38,2197.132277367495,2198.306869216952,2199.796699118278,0.49,2199.796699118278,633
3,206,bano,P1,14.746,14.293,0.453,2199.796699118278,2199.796699118278,2200.357413928273,0.0,2199.796699118278,633
3,168,drymill,P2,38.745,36.847,1.897,2140.675786899511,2197.1406400178957,2200.4991968741742,0.0,2140.675786899511,618
3,634,aserradero,P1,32.135,15.898,16.237,2197.3724059513897,2199.796699118278,2201.347817859386,0.0,2201.347817859386,634
3,207,bano,P1,15.354,15.354,0.0,2201.347817859386,2201.347817859386,2201.9510252315677,0.0,2201.347817859386,634
3,635,aserradero,P3,29.734,14.793,14.941,2198.037750256301,2201.8378178593857,2203.2758975652746,0.49,2203.2758975652746,635
3,169,drymill,P2,31.806,30.576,1.23,2140.675786899511,2200.4991968741742,2203.298314854082,0.0,2140.675786899511,618
3,636,aserradero,P1,24.093,12.098,11.996,2198.9871937471526,2203.7658975652744,2204.8342786307085,0.49,2204.8342786307085,636
3,208,bano,P1,12.107,11.975,0.132,2204.8342786307085,2204.8342786307085,2205.3022832978095,0.0,2204.8342786307085,636
3,637,aserradero,P1,30.759,15.275,15.484,2204.9499651245637,2204.9499651245637,2206.412513874939,0.0,2206.412513874939,637
3,209,bano,P1,15.04,15.04,0.0,2206.412513874939,2206.412513874939,2206.9665161470684,0.0,2206.412513874939,637
3,638,aserradero,P1,32.113,15.859,16.253,2205.7638874580275,2206.412513874939,2207.8972977956364,0.0,2207.8972977956364,638
3,210,bano,P1,14.305,14.305,0.0,2207.8972977956364,2215.0,2215.6318168181956,0.0,2207.8972977956364,638
3,639,aserradero,P2,9.723,4.751,4.972,2205.9156807799227,2215.49,2215.989026829334,0.49,2215.989026829334,639
3,123,secado,P3,80.411,78.713,1.698,1966.8614586744202,2193.2043813574514,2219.8535259913015,1.41,1966.8614586744202,561
3,170,drymill,P3,42.045,39.962,2.083,1966.8614586744202,2220.4435259913016,2223.5946653562323,0.59,1966.8614586744202,561
3,640,aserradero,P1,28.454,14.122,14.332,2216.133106798232,2216.6231067982317,2224.7531942429105,0.49,2224.7531942429105,640
3,211,bano,P1,13.924,13.924,0.0,2224.7531942429105,2224.7531942429105,2225.4015062691947,0.0,2224.7531942429105,640
3,171,drymill,P3,36.393,33.934,2.459,1966.8614586744204,2223.5946653562323,2226.2778482040994,0.0,1966.8614586744204,561
3,641,aserradero,P2,27.968,13.887,14.081,2222.327272206826,2225.2431942429102,2226.9527466578793,0.49,2226.9527466578793,641
3,55,impregnado,P3,39.896,38.85,1.046,1966.8614586744202,2223.5946653562323,2227.4159972975126,0.0,1966.8614586744202,561
3,642,aserradero,P2,29.173,14.821,14.352,2222.779586992255,2226.9527466578793,2228.454080471893,0.0,2228.454080471893,642
3,643,aserradero,P2,28.61,14.056,14.554,2223.146757254954,2228.454080471893,2229.8790223172746,0.0,2229.8790223172746,643
3,56,impregnado,P3,34.052,32.907,1.145,1966.8614586744206,2227.4159972975126,2231.0824864217093,0.0,1966.8614586744206,561
3,644,aserradero,P3,31.065,15.272,15.793,2226.019096134444,2230.3690223172744,2231.8853443266207,0.49,2231.8853443266207,644
3,645,aserradero,P1,32.211,16.04,16.171,2227.363705760422,2239.49,2241.1320953889986,0.49,2241.1320953889986,645
3,212,bano,P1,14.636,14.634,0.002,2241.1320953889986,2241.1320953889986,2241.633677120659,0.0,2241.1320953889986,645
3,646,aserradero,P1,30.084,15.395,14.69,2228.579397170367,2241.1320953889986,2242.8211059267646,0.0,2242.8211059267646,646
3,213,bano,P1,15.876,15.466,0.409,2242.8211059267646,2242.8211059267646,2243.43791342923,0.0,2242.8211059267646,646
3,647,aserradero,P3,30.403,15.349,15.054,2239.0992987915424,2243.3111059267644,2244.760781768571,0.49,2244.760781768571,647
3,648,aserradero,P1,29.313,14.54,14.773,2240.8789929462973,2245.250781768571,2247.037863998302,0.49,2247.037863998302,648
3,214,bano,P1,14.05,13.57,0.48,2247.037863998302,2247.037863998302,2247.610560802059,0.0,2247.037863998302,648
3,124,secado,P3,75.221,71.939,3.282,2068.6852321040474,2219.8535259913015,2248.77149588642,0.0,2068.6852321040474,589
3,649,aserradero,P2,29.431,14.5,14.931,2241.3746724173293,2247.5278639983017,2248.95265810143,0.49,2248.95265810143,649
3,650,aserradero,P1,6.3,3.084,3.215,2241.4385251144895,2249.44265810143,2249.763618818917,0.49,2249.763618818917,650
3,215,bano,P1,3.1,3.1,0.0,2249.763618818917,2249.763618818917,2249.8783474550705,0.0,2249.763618818917,650
3,172,drymill,P3,42.016,39.167,2.848,2068.6852321040474,2248.77149588642,2251.6543135256697,0.0,2068.6852321040474,589
3,651,aserradero,P3,31.246,15.532,15.714,2250.111984203754,2250.601984203754,2252.044499094919,0.49,2252.044499094919,651
3,652,aserradero,P3,6.793,3.326,3.467,2250.111984203754,2252.044499094919,2252.364118820834,0.0,2252.364118820834,652
3,173,drymill,P3,39.948,38.81,1.138,2068.6852321040474,2251.6543135256697,2255.2046404200755,0.0,2068.6852321040474,589
3,653,aserradero,P2,20.27,9.968,10.303,2253.583904231676,2254.073904231676,2255.2238139213982,0.49,2255.2238139213982,653
3,57,impregnado,P3,40.768,40.631,0.137,2068.6852321040474,2251.6543135256697,2255.2519530234927,0.0,2068.6852321040474,589
3,58,impregnado,P3,34.263,34.263,0.0,2068.6852321040474,2255.2519530234927,2259.0723913083516,0.0,2068.6852321040474,589
3,654,aserradero,P2,29.883,14.871,15.013,2273.0458335678245,2273.0458335678245,2274.537337288188,0.0,2274.537337288188,654
3,655,aserradero,P1,31.634,16.125,15.509,2273.960209974493,2275.027337288188,2276.4823888710434,0.49,2276.4823888710434,655
3,216,bano,P1,15.719,15.184,0.536,2276.4823888710434,2276.4823888710434,2277.1437360904815,0.0,2276.4823888710434,655
3,656,aserradero,P3,28.68,14.526,14.155,2274.8536854113718,2276.972388871043,2278.4447971798286,0.49,2278.4447971798286,656
3,125,secado,P3,82.177,81.195,0.981,2130.1796191975372,2248.77149588642,2279.284623368577,0.0,2130.1796191975372,612
3,657,aserradero,P3,29.979,15.36,14.618,2275.278783135183,2278.4447971798286,2279.8858149784987,0.0,2279.8858149784987,657
3,658,aserradero,P3,27.032,13.235,13.798,2277.962572795996,2287.0,2288.531086510182,0.0,2288.531086510182,658
3,174,drymill,P3,38.564,37.015,1.549,2130.1796191975372,2287.0,2290.1743140477533,0.0,2130.1796191975372,612
3,659,aserradero,P3,29.523,14.405,15.118,2290.9245380728175,2290.9245380728175,2292.1465058288322,0.0,2292.1465058288322,659
3,175,drymill,P3,39.664,37.416,2.248,2130.1796191975372,2290.1743140477533,2293.3284209827234,0.0,2130.1796191975372,612
3,59,impregnado,P3,39.21,38.993,0.217,2130.1796191975372,2290.1743140477533,2294.086204540861,0.0,2130.1796191975372,612
3,660,aserradero,P2,28.933,14.432,14.501,2295.713194762144,2296.203194762144,2297.688421401519,0.49,2297.688421401519,660
3,60,impregnado,P3,36.795,35.904,0.891,2130.1796191975372,2294.086204540861,2297.937581744487,0.0,2130.1796191975372,612
3,661,aserradero,P1,29.328,14.762,14.567,2296.2691204480843,2298.178421401519,2299.6824715262087,0.49,2299.6824715262087,661
3,217,bano,P1,15.938,15.938,0.0,2299.6824715262087,2299.6824715262087,2300.205874985317,0.0,2299.6824715262087,661
3,662,aserradero,P3,28.055,13.795,14.26,2296.6953912319764,2300.1724715262085,2301.6320337561947,0.49,2301.6320337561947,662
3,663,aserradero,P1,29.822,14.902,14.92,2297.275891463313,2302.1220337561945,2303.5664558479043,0.49,2303.5664558479043,663
3,126,secado,P3,80.743,80.038,0.705,2202.4652096743616,2279.284623368577,2309.3886653241307,0.0,2202.4652096743616,628
3,218,bano,P1,16.121,16.044,0.077,2303.5664558479043,2311.0,2311.5426186238337,0.0,2303.5664558479043,663
3,664,aserradero,P3,21.573,11.007,10.566,2297.552874848235,2311.49,2312.4699776983207,0.49,2312.4699776983207,664
3,176,drymill,P3,37.242,34.989,2.253,2202.4652096743616,2311.0,2314.208360716764,0.0,2202.4652096743616,628
3,177,drymill,P3,37.782,35.108,2.673,2202.4652096743616,2314.208360716764,2317.0023149813937,0.0,2202.4652096743616,628
3,665,aserradero,P2,31.672,16.001,15.671,2315.415848041907,2315.9058480419067,2317.3369455376987,0.49,2317.3369455376987,665
3,61,impregnado,P3,38.369,38.369,0.0,2202.4652096743616,2314.208360716764,2318.1499832690515,0.0,2202.4652096743616,628
3,666,aserradero,P1,25.925,13.163,12.762,2316.8858881727174,2317.8269455376985,2319.0830491376805,0.49,2319.0830491376805,666
3,219,bano,P1,12.583,12.462,0.121,2319.0830491376805,2319.0830491376805,2319.5541415386556,0.0,2319.0830491376805,666
3,667,aserradero,P3,30.097,15.403,14.695,2318.8140062372663,2319.5730491376803,2321.184987312595,0.49,2321.184987312595,667
3,62,impregnado,P3,37.302,37.302,0.0,2202.4652096743616,2318.1499832690515,2321.7444594632457,0.0,2202.4652096743616,628
3,668,aserradero,P1,30.155,15.088,15.067,2320.134032775566,2321.6749873125946,2323.1390345536447,0.49,2323.1390345536447,668
3,220,bano,P1,14.236,13.893,0.344,2323.1390345536447,2323.1390345536447,2323.707405791681,0.0,2323.1390345536447,668
3,669,aserradero,P2,31.829,16.153,15.676,2321.0783849965333,2323.6290345536445,2325.1715731446425,0.49,2325.1715731446425,669
3,670,aserradero,P1,31.486,15.708,15.778,2324.4128082746456,2325.6615731446423,2327.133018454113,0.49,2327.133018454113,670
3,127,secado,P3,85.884,84.436,1.448,2280.859194807653,2309.3886653241307,2341.2770808410237,0.0,2280.859194807653,656
3,128,secado,P3,32.459,31.027,1.432,2314.039059063532,2341.2770808410237,2352.4685479185678,0.0,2314.039059063532,667
3,221,bano,P1,15.043,14.998,0.045,2327.133018454113,2359.0,2359.6058885877496,0.0,2327.133018454113,670
3,671,aserradero,P1,32.018,15.718,16.3,2325.935760584414,2359.0,2360.6025278809593,0.0,2360.6025278809593,671
3,222,bano,P1,15.607,15.137,0.47,2360.6025278809593,2360.6025278809593,2361.258750283029,0.0,2360.6025278809593,671
3,178,drymill,P3,39.409,38.183,1.226,2280.859194807653,2359.0,2362.1327804295315,0.0,2280.859194807653,656
3,672,aserradero,P3,29.251,14.692,14.559,2342.5794432146417,2361.092527880959,2362.566923393892,0.49,2362.566923393892,672
3,673,aserradero,P3,28.48,13.897,14.583,2360.9020725813666,2362.566923393892,2363.9161673146145,0.0,2363.9161673146145,673
3,179,drymill,P3,41.733,39.508,2.225,2282.8499866630054,2362.1327804295315,2364.958296103594,0.0,2282.8499866630054,656
3,674,aserradero,P1,11.413,5.732,5.681,2361.2257004511243,2364.4061673146143,2364.970024732289,0.49,2364.970024732289,674
3,223,bano,P1,5.731,5.731,0.0,2364.970024732289,2364.970024732289,2365.1821618615063,0.0,2364.970024732289,674
3,63,impregnado,P3,35.326,34.81,0.516,2280.859194807653,2362.1327804295315,2365.971383795409,0.0,2280.859194807653,656
3,180,drymill,P3,27.911,26.387,1.523,2314.039059063532,2364.958296103594,2367.2660763775175,0.0,2314.039059063532,667
3,675,aserradero,P2,27.909,13.881,14.028,2366.461469562813,2366.9514695628127,2368.5232404823296,0.49,2368.5232404823296,675
3,64,impregnado,P3,39.239,39.239,0.0,2282.8499866630054,2365.971383795409,2369.9824570105284,0.0,2282.8499866630054,656
3,676,aserradero,P1,27.995,13.86,14.135,2368.5515516454093,2369.0132404823294,2370.6318805070237,0.49,2370.6318805070237,676
3,224,bano,P1,15.033,15.033,0.0,2370.6318805070237,2370.6318805070237,2371.1829072169503,0.0,2370.6318805070237,676
3,65,impregnado,P3,27.25,26.926,0.325,2314.039059063532,2369.9824570105284,2372.532550867094,0.0,2314.039059063532,667
3,677,aserradero,P2,31.627,15.848,15.779,2369.5864294652106,2371.1218805070234,2372.6577819689082,0.49,2372.6577819689082,677
3,678,aserradero,P1,5.525,2.727,2.798,2369.604190802123,2373.147781968908,2373.410402548764,0.49,2373.410402548764,678
3,225,bano,P1,2.685,2.624,0.061,2373.410402548764,2373.410402548764,2373.537402308312,0.0,2373.410402548764,678
3,679,aserradero,P3,26.442,13.321,13.121,2374.0815977151756,2374.5715977151754,2375.7637951890147,0.49,2375.7637951890147,679
3,129,secado,P2,81.348,77.141,4.207,2226.674369006672,2353.8785479185676,2382.2184729723376,1.41,2226.674369006672,641
3,680,aserradero,P2,29.397,14.598,14.8,2384.101841222487,2384.5861357603694,2386.091351004165,0.49,2386.091351004165,680
3,181,drymill,P2,42.309,40.236,2.072,2226.674369006672,2383.59,2386.7445935998503,0.59,2226.674369006672,641
3,681,aserradero,P1,31.335,15.795,15.54,2384.23689731269,2386.581351004165,2388.081680916435,0.49,2388.081680916435,681
3,226,bano,P1,14.655,14.565,0.091,2388.081680916435,2388.081680916435,2388.629599355533,0.0,2388.081680916435,681
3,682,aserradero,P3,29.423,14.414,15.009,2386.489573507401,2388.5716809164346,2390.112038995018,0.49,2390.112038995018,682
3,182,drymill,P2,39.175,36.495,2.68,2226.674369006672,2386.7445935998503,2390.2036972011683,0.0,2226.674369006672,641
3,683,aserradero,P2,10.603,5.313,5.289,2387.191543383247,2390.6020389950177,2391.1063275848783,0.49,2391.1063275848783,683
3,684,aserradero,P2,28.64,14.621,14.019,2391.5597320373936,2391.5597320373936,2393.2318867691215,0.0,2393.2318867691215,684
3,685,aserradero,P1,31.323,15.656,15.667,2392.880037460219,2393.7218867691213,2395.130065693257,0.49,2395.130065693257,685
3,227,bano,P1,15.756,15.756,0.0,2395.130065693257,2395.130065693257,2395.788409492535,0.0,2395.130065693257,685
3,686,aserradero,P2,31.821,15.882,15.939,2393.53670953375,2395.620065693257,2397.1637578187897,0.49,2397.1637578187897,686
3,687,aserradero,P3,29.347,14.384,14.963,2393.8260055393057,2397.6537578187895,2399.2807132180114,0.49,2399.2807132180114,687
3,130,secado,P2,78.773,76.111,2.663,2306.4525514934344,2382.2184729723376,2408.7606422179647,0.0,2306.4525514934344,660
3,688,aserradero,P1,29.962,15.075,14.887,2394.8905586621872,2407.49,2409.07163534877,0.49,2409.07163534877,688
3,228,bano,P1,13.948,13.775,0.173,2409.07163534877,2409.07163534877,2409.6511243520417,0.0,2409.07163534877,688
3,689,aserradero,P1,28.89,14.783,14.106,2398.6625726778334,2409.07163534877,2410.6416250700336,0.0,2410.6416250700336,689
3,229,bano,P1,14.618,14.618,0.0,2410.6416250700336,2410.6416250700336,2411.2118234426184,0.0,2410.6416250700336,689
3,183,drymill,P2,38.315,37.133,1.182,2306.4525514934344,2408.7606422179647,2411.972895072325,0.0,2306.4525514934344,660
3,690,aserradero,P1,30.637,15.386,15.251,2404.2748329805736,2410.6416250700336,2412.1386001773976,0.0,2412.1386001773976,690
3,230,bano,P1,14.685,14.685,0.0,2412.1386001773976,2412.1386001773976,2412.739868146688,0.0,2412.1386001773976,690
3,691,aserradero,P1,29.815,15.211,14.604,2408.047579568791,2412.1386001773976,2413.427883859153,0.0,2413.427883859153,691
3,231,bano,P1,14.441,14.382,0.059,2413.427883859153,2413.427883859153,2414.001964604335,0.0,2413.427883859153,691
3,692,aserradero,P1,31.986,15.749,16.236,2410.1347952593237,2413.427883859153,2414.973264253793,0.0,2414.973264253793,692
3,184,drymill,P2,34.836,33.133,1.703,2306.4525514934344,2411.972895072325,2415.1621745701163,0.0,2306.4525514934344,660
3,232,bano,P1,14.104,14.104,0.0,2414.973264253793,2414.973264253793,2415.603457434183,0.0,2414.973264253793,692
3,693,aserradero,P1,27.877,13.658,14.219,2413.1436117871426,2414.973264253793,2416.3704722078387,0.0,2416.3704722078387,693
3,694,aserradero,P1,6.762,3.322,3.441,2414.373858000823,2416.3704722078387,2416.7216301449143,0.0,2416.7216301449143,694
3,233,bano,P1,15.736,15.454,0.282,2416.3704722078387,2416.3704722078387,2416.9267043759655,0.0,2416.3704722078387,693
3,234,bano,P1,3.621,3.621,0.0,2416.7216301449143,2416.9267043759655,2417.0771059714816,0.0,2416.7216301449143,694
3,695,aserradero,P2,30.582,15.65,14.932,2418.7383297066017,2419.2283297066015,2420.854018256326,0.49,2420.854018256326,695
3,696,aserradero,P1,27.547,13.912,13.635,2419.890162984587,2421.344018256326,2422.6829947055076,0.49,2422.6829947055076,696
3,235,bano,P1,13.952,13.732,0.221,2422.6829947055076,2422.6829947055076,2423.207044745868,0.0,2422.6829947055076,696
3,697,aserradero,P3,31.282,15.747,15.535,2432.5320250192253,2433.022025019225,2434.6057386117955,0.49,2434.6057386117955,697
3,131,secado,P2,72.693,71.861,0.833,2386.4041142341184,2408.7606422179647,2435.9739565279033,0.0,2386.4041142341184,677
3,698,aserradero,P2,31.66,16.185,15.475,2434.531013932716,2435.0957386117952,2436.5676221333506,0.49,2436.5676221333506,698
3,699,aserradero,P1,11.662,5.789,5.873,2434.5521067011905,2437.0576221333504,2437.6691675915527,0.49,2437.6691675915527,699
3,236,bano,P1,6.219,6.219,0.0,2437.6691675915527,2437.6691675915527,2437.8744364745517,0.0,2437.6691675915527,699
3,185,drymill,P2,42.261,39.528,2.733,2386.4041142341184,2435.9739565279033,2439.256001463991,0.0,2386.4041142341184,677
3,700,aserradero,P2,28.425,14.129,14.297,2438.5631524687233,2439.0531524687235,2440.392757007946,0.49,2440.392757007946,700
3,186,drymill,P2,29.07,27.149,1.921,2386.4041142341184,2439.256001463991,2441.347291935237,0.0,2386.4041142341184,677
3,132,secado,P2,15.994,15.213,0.781,2420.854018256326,2435.9739565279033,2441.8437319840214,0.0,2420.854018256326,695
3,701,aserradero,P1,31.03,15.686,15.344,2439.3858576036396,2440.8827570079457,2442.3830739988216,0.49,2442.3830739988216,701
3,702,aserradero,P1,1.884,0.945,0.938,2439.38585760364,2442.3830739988216,2442.4758814684005,0.0,2442.4758814684005,702
3,237,bano,P1,15.375,15.033,0.342,2442.3830739988216,2442.3830739988216,2442.9722971743204,0.0,2442.3830739988216,701
3,238,bano,P1,0.892,0.892,0.0,2442.4758814684005,2442.9722971743204,2443.0081961353335,0.0,2442.4758814684005,702
3,187,drymill,P2,14.35,13.382,0.968,2420.854018256326,2441.8437319840214,2443.0504610743224,0.0,2420.854018256326,695
3,703,aserradero,P2,32.212,16.032,16.18,2442.6903600884134,2443.180360088413,2444.6996207235857,0.49,2444.6996207235857,703
3,704,aserradero,P3,32.055,15.642,16.414,2443.1012064670626,2445.1896207235854,2446.7631237625646,0.49,2446.7631237625646,704
3,705,aserradero,P1,30.357,15.121,15.236,2444.9199644353216,2447.2531237625644,2448.718698459463,0.49,2448.718698459463,705
3,133,secado,P2,28.535,27.199,1.337,2438.418633126247,2441.8437319840214,2453.5599544725264,0.0,2438.418633126247,698
3,706,aserradero,P1,9.844,5.009,4.835,2445.6967623159044,2455.0,2455.425321415735,0.0,2455.425321415735,706
3,239,bano,P1,14.931,14.725,0.207,2448.718698459463,2455.0,2455.578467350943,0.0,2448.718698459463,705
3,240,bano,P1,4.307,4.244,0.062,2455.425321415735,2455.578467350943,2455.7431043912316,0.0,2455.425321415735,706
3,188,drymill,P2,27.371,25.543,1.828,2438.418633126247,2455.0,2457.1138863883016,0.0,2438.418633126247,698
3,707,aserradero,P2,30.952,15.225,15.727,2455.9407569236782,2456.430756923678,2457.7655184143146,0.49,2457.7655184143146,707
3,134,secado,P2,14.32,14.129,0.191,2444.6996207235857,2453.5599544725264,2459.1108396996956,0.0,2444.6996207235857,703
3,708,aserradero,P2,29.178,14.39,14.789,2457.112363881216,2457.7655184143146,2459.241861129574,0.0,2459.241861129574,708
3,709,aserradero,P1,11.197,5.61,5.587,2457.5255081073974,2459.7318611295736,2460.2808839141135,0.49,2460.2808839141135,709
3,189,drymill,P2,13.794,12.871,0.923,2444.699620723585,2459.1108396996956,2460.425654235459,0.0,2444.699620723585,703
3,241,bano,P1,5.534,5.353,0.182,2460.2808839141135,2460.2808839141135,2460.504444655568,0.0,2460.2808839141135,709
3,135,secado,P2,15.507,15.288,0.22,2457.7655184143146,2459.1108396996956,2463.9678510890803,0.0,2457.7655184143146,707
3,190,drymill,P2,14.583,13.785,0.798,2457.7655184143146,2463.9678510890803,2465.180630006464,0.0,2457.7655184143146,707
3,710,aserradero,P3,28.808,14.455,14.353,2465.3469674543285,2465.8369674543283,2467.291839775377,0.49,2467.291839775377,710
3,711,aserradero,P2,28.297,14.231,14.066,2466.6925661605537,2467.7818397753767,2469.30641726894,0.49,2469.30641726894,711
3,136,secado,P2,14.04,13.437,0.602,2459.241861129574,2463.9678510890803,2470.0248405871544,0.0,2459.241861129574,708
3,191,drymill,P2,13.736,13.35,0.386,2459.2418611295734,2470.0248405871544,2471.0113054388676,0.0,2459.2418611295734,708
3,712,aserradero,P1,29.939,15.106,14.833,2466.7974889877937,2469.79641726894,2471.0998100063675,0.49,2471.0998100063675,712
3,137,secado,P2,14.817,14.086,0.731,2469.30641726894,2470.0248405871544,2475.2382291015892,0.0,2469.30641726894,711
3,242,bano,P1,13.964,13.778,0.186,2471.0998100063675,2479.0,2479.6963196823963,0.0,2471.0998100063675,712
3,192,drymill,P2,15.098,14.663,0.435,2469.30641726894,2479.0,2480.27722717186,0.0,2469.30641726894,711
3,713,aserradero,P3,31.971,15.641,16.33,2468.5268193095444,2479.49,2480.9473767319278,0.49,2480.9473767319278,713
3,714,aserradero,P2,13.131,6.67,6.462,2469.4187861049536,2481.4373767319275,2482.0837138098677,0.49,2482.0837138098677,714
3,715,aserradero,P3,31.776,15.662,16.114,2482.102357462444,2482.5737138098675,2483.913629982061,0.49,2483.913629982061,715
