replication,day,station,m3_in,m3_out,batches_processed
3,312,secado,76.399,74.888,1
3,313,aserradero,28.973,14.765,1
3,313,secado,80.486,79.033,1
3,314,drymill,42.436,40.873,1
3,315,aserradero,277.248,137.875,9
3,315,bano,31.084,30.984,2
3,315,drymill,117.016,110.595,3
3,315,secado,85.393,82.783,1
3,316,aserradero,277.325,137.475,9
3,316,bano,43.918,43.897,3
3,316,drymill,78.523,74.63,2
3,316,secado,84.869,81.034,1
3,317,aserradero,246.47899999999998,122.89699999999999,8
3,317,bano,45.367,44.983,3
3,317,drymill,77.62,72.518,2
3,317,secado,79.83,76.052,1
3,318,aserradero,242.176,120.618,8
3,318,bano,31.041,30.792,2
3,318,drymill,75.88900000000001,71.221,2
3,318,secado,81.014,79.466,1
3,319,aserradero,91.524,46.088,3
3,319,secado,75.532,73.534,1
3,320,aserradero,183.751,91.047,6
3,320,bano,30.810000000000002,30.091,2
3,320,drymill,78.56700000000001,73.194,2
3,321,secado,77.352,73.164,1
3,322,aserradero,269.91700000000003,133.873,9
3,322,bano,43.288,42.656,3
3,322,drymill,74.61,71.09100000000001,2
3,323,aserradero,204.969,102.096,7
3,323,bano,46.062,45.329,3
3,323,drymill,76.45400000000001,72.30699999999999,2
3,323,secado,84.4,80.289,1
3,324,aserradero,31.472,15.83,1
3,326,aserradero,177.627,89.289,6
3,326,bano,14.034,14.034,1
3,326,drymill,80.569,74.911,2
3,326,secado,74.745,71.442,1
3,327,aserradero,152.982,77.213,5
3,327,drymill,81.327,78.247,2
3,327,secado,75.687,72.338,1
3,328,secado,79.601,78.596,1
3,329,aserradero,238.61,118.582,8
3,329,bano,42.756,42.318,3
3,329,drymill,73.484,70.94800000000001,2
3,330,aserradero,299.176,148.915,10
3,330,bano,90.963,89.829,6
3,330,drymill,81.943,77.959,2
3,330,secado,74.988,71.396,1
3,331,aserradero,185.515,94.033,6
3,331,drymill,75.37899999999999,72.699,2
3,331,secado,82.637,79.086,1
3,332,aserradero,121.212,61.103,4
3,332,bano,14.207,14.051,1
3,332,drymill,51.341,48.095,2
3,332,secado,53.567,53.16,1
3,333,aserradero,153.47,76.391,5
3,333,bano,14.682,14.206,1
3,333,drymill,84.617,80.429,4
3,333,secado,90.67999999999999,87.211,3
3,334,aserradero,238.359,118.844,8
3,334,bano,29.356,29.345999999999997,2
3,334,drymill,14.868,13.95,1
3,334,secado,15.352,14.624,1
3,336,aserradero,150.807,74.782,5
3,336,bano,15.133,15.133,1
3,336,drymill,73.744,68.765,2
3,336,impregnado,40.797,39.439,1
3,336,secado,83.336,79.399,1
3,337,aserradero,28.983,14.724,1
3,337,bano,14.123,14.123,1
3,337,impregnado,37.282,37.185,1
3,337,secado,74.928,71.733,1
3,338,aserradero,182.48000000000002,90.318,6
3,338,drymill,81.994,78.60300000000001,2
3,338,impregnado,74.97,73.064,2
3,339,aserradero,186.609,92.776,6
3,339,drymill,79.044,74.82499999999999,2
3,339,impregnado,70.368,70.181,2
3,339,secado,76.504,74.526,1
3,340,aserradero,147.095,73.783,5
3,340,drymill,80.323,77.08,2
3,340,impregnado,77.715,76.27799999999999,2
3,340,secado,76.502,75.299,1
3,341,aserradero,30.964,15.624,1
3,341,secado,81.595,78.438,1
3,342,drymill,42.693,40.752,1
3,342,impregnado,36.426,35.706,1
3,343,aserradero,304.69,153.571,10
3,343,bano,90.145,89.22,6
3,343,drymill,117.752,112.176,3
3,343,impregnado,108.578,108.15799999999999,3
3,343,secado,77.818,73.962,1
3,344,aserradero,270.335,134.46699999999998,9
3,344,drymill,79.18299999999999,74.38900000000001,2
3,344,impregnado,72.904,71.78399999999999,2
3,344,secado,77.023,76.471,1
3,345,aserradero,240.46,119.973,8
3,345,bano,31.029,30.869,2
3,345,drymill,77.618,74.042,2
3,345,impregnado,75.75,74.61,2
3,345,secado,74.116,70.463,1
3,346,aserradero,90.203,45.076,3
3,346,bano,14.497,14.424,1
3,346,drymill,39.896,38.237,1
3,346,secado,81.798,78.754,1
3,347,aserradero,121.929,61.687,4
3,347,drymill,36.989,34.842,1
3,347,impregnado,73.828,73.828,2
3,347,secado,70.14,66.814,1
3,348,aserradero,238.717,119.316,8
3,348,bano,44.905,44.397,3
3,348,drymill,102.588,98.211,3
3,348,impregnado,98.378,98.378,3
3,348,secado,29.128,27.845,1
3,349,aserradero,32.141,15.936,1
3,349,secado,81.996,80.36,1
3,350,aserradero,271.574,135.698,9
3,350,bano,44.348,43.999,3
3,350,drymill,81.05799999999999,77.32499999999999,2
3,351,aserradero,271.991,135.379,9
3,351,bano,120.186,118.185,8
3,351,drymill,76.825,73.97800000000001,2
3,351,secado,85.516,83.264,1
3,352,aserradero,273.263,136.617,9
3,352,bano,15.898,15.754,1
3,352,drymill,75.93799999999999,73.72300000000001,2
3,352,secado,78.629,78.008,1
3,353,aserradero,116.68,58.338,4
3,353,bano,14.593,14.445,1
3,354,aserradero,179.201,90.048,6
3,354,bano,15.71,15.697,1
3,354,drymill,79.70400000000001,75.314,2
3,354,secado,80.301,78.248,1
3,355,aserradero,180.50900000000001,90.387,6
3,355,bano,14.09,13.953,1
3,355,drymill,78.819,75.39,2
3,355,secado,85.033,84.283,1
3,356,secado,76.851,76.236,1
3,357,aserradero,238.921,118.934,8
3,357,bano,75.065,74.216,5
3,357,drymill,148.97199999999998,141.398,4
3,357,secado,78.563,78.096,1
3,358,aserradero,297.338,148.145,10
3,358,bano,57.585,57.034,4
3,358,secado,76.925,73.821,1
3,359,aserradero,268.515,134.097,9
3,359,bano,73.383,72.49,5
3,359,drymill,76.055,71.599,2
3,360,aserradero,298.837,150.027,10
3,360,bano,44.947,44.403999999999996,3
3,360,drymill,79.45400000000001,75.68299999999999,2
3,360,secado,77.623,74.953,1
3,361,aserradero,236.223,118.88499999999999,8
3,361,bano,15.387,15.387,1
3,361,drymill,79.69900000000001,75.786,2
3,361,secado,85.123,81.802,1
3,363,secado,74.024,73.309,1
3,364,aserradero,268.259,134.233,9
3,364,bano,60.233,59.44,4
3,364,drymill,158.562,150.753,4
3,364,secado,79.517,75.214,1
4,0,aserradero,220.88,110.256,8
4,0,bano,30.601999999999997,30.427999999999997,2
4,0,drymill,14.127,13.266,1
4,0,secado,14.397,14.137,1
4,1,aserradero,176.764,87.67699999999999,8
4,1,bano,46.991,46.493,5
4,1,drymill,73.934,70.64,4
4,1,impregnado,27.584,27.294,2
4,1,secado,79.654,77.047,4
4,2,aserradero,77.689,38.583,3
4,2,bano,28.391,28.267,2
4,2,drymill,39.644000000000005,37.183,3
4,2,impregnado,13.108,13.093,1
4,2,secado,41.068,39.55,3
4,3,aserradero,155.213,77.841,7
4,3,bano,4.906000000000001,4.767,2
4,3,drymill,29.153,27.775,2
4,3,impregnado,13.127,12.672,1
4,3,secado,30.130000000000003,29.233,2
4,4,aserradero,106.937,53.931,4
4,4,bano,14.425,13.94,1
4,4,drymill,56.474000000000004,53.792,3
4,4,secado,56.091,54.562,3
4,5,aserradero,271.503,136.04399999999998,9
4,5,bano,43.86,43.701,3
4,5,drymill,21.152,19.971,2
4,5,impregnado,5.227,5.171,1
4,5,secado,19.817,19.522,2
4,6,secado,47.957,45.383,1
4,7,aserradero,243.843,122.506,8
4,7,bano,15.736,15.736,1
4,7,drymill,100.372,95.241,4
4,7,impregnado,14.281,14.151,1
4,7,secado,56.743,54.426,2
4,8,aserradero,255.389,128.505,9
4,8,bano,44.771,44.135999999999996,3
4,8,drymill,28.513,27.447,1
4,8,impregnado,28.16,28.16,1
4,8,secado,31.954,30.608,1
4,9,aserradero,252.227,126.488,9
4,9,bano,59.033,58.4,4
4,10,aserradero,172.578,86.84700000000001,7
4,10,bano,14.148,14.148,1
4,10,drymill,43.952000000000005,41.038,2
4,10,impregnado,38.81,38.303,2
4,10,secado,46.36,44.813,1
4,11,aserradero,143.291,71.249,7
4,11,bano,15.435,15.435,1
4,11,drymill,63.92400000000001,60.47,2
4,11,impregnado,36.655,35.45,1
4,11,secado,73.889,71.46000000000001,2
4,12,aserradero,249.01600000000002,124.188,10
4,12,bano,62.331,61.428,5
4,12,impregnado,28.312,28.3,1
4,13,secado,74.64,73.956,1
4,14,aserradero,205.591,101.619,9
4,14,bano,37.745,37.143,3
4,14,drymill,154.39,145.51,4
4,14,secado,84.649,81.364,1
4,15,aserradero,193.369,97.137,8
4,15,bano,11.13,10.981,1
4,15,drymill,73.61,69.551,2
4,15,secado,69.874,68.996,1
4,16,aserradero,197.21,99.022,8
4,16,bano,29.222,28.712000000000003,2
4,16,drymill,76.743,74.06400000000001,3
4,16,secado,82.721,79.473,2
4,17,aserradero,145.75,73.371,6
4,17,bano,44.711999999999996,43.757,4
4,17,drymill,68.06700000000001,64.324,3
4,17,secado,73.038,71.346,2
4,18,aserradero,241.944,121.488,9
4,18,bano,71.785,71.565,6
4,19,aserradero,183.9,92.092,8
4,19,bano,1.934,1.888,1
4,19,drymill,81.05000000000001,76.41900000000001,2
4,19,impregnado,73.00399999999999,72.697,2
4,19,secado,85.697,82.004,1
4,20,aserradero,30.66,15.121,1
4,20,secado,80.774,77.771,1
4,21,aserradero,163.314,81.724,7
4,21,bano,15.715,15.669,2
4,21,drymill,114.023,107.83500000000001,3
4,21,impregnado,74.156,73.064,2
4,21,secado,82.066,78.279,1
4,22,aserradero,182.677,90.51,7
4,22,bano,33.011,32.653,3
4,22,drymill,95.777,89.718,4
4,22,impregnado,131.154,130.262,4
4,22,secado,60.622,58.565,2
4,23,aserradero,250.668,125.407,9
4,23,bano,54.372,53.586,4
4,24,aserradero,254.461,127.085,10
4,24,bano,15.206,14.792,1
4,24,drymill,75.84,72.529,2
4,24,secado,82.846,78.75,1
4,25,aserradero,207.327,103.28099999999999,7
4,25,bano,59.643,58.944,4
4,25,drymill,76.024,70.798,2
4,25,secado,69.97,68.828,1
4,26,aserradero,212.541,105.985,10
4,26,bano,31.711000000000002,31.711000000000002,3
4,26,drymill,79.426,74.57300000000001,3
4,26,secado,84.771,82.47,2
4,27,aserradero,29.766,15.121,1
4,27,secado,52.059,50.635999999999996,3
4,28,aserradero,229.56,114.898,9
4,28,bano,12.46,12.253,1
4,28,drymill,88.62100000000001,83.94200000000001,3
4,28,secado,76.379,75.036,1
4,29,aserradero,209.819,104.86699999999999,9
4,29,bano,45.126,44.25,3
4,29,drymill,37.686,35.562,1
4,29,impregnado,72.233,71.066,2
4,30,aserradero,236.478,118.079,9
4,30,bano,43.143,42.885,3
4,30,drymill,77.553,74.226,2
4,30,impregnado,38.326,37.952,1
4,30,secado,79.477,77.335,1
4,31,aserradero,196.586,98.684,7
4,31,bano,32.513999999999996,31.953000000000003,3
4,31,impregnado,37.73,36.679,1
4,31,secado,74.224,72.387,1
4,32,aserradero,144.11,72.49199999999999,6
4,32,bano,1.991,1.967,1
4,32,drymill,117.579,111.229,4
4,32,impregnado,106.235,105.258,4
4,32,secado,74.899,72.84,2
4,33,aserradero,250.17399999999998,125.534,9
4,33,bano,29.802,29.661,2
4,33,drymill,45.284,43.953,2
4,33,impregnado,39.849,39.39,2
4,33,secado,14.695,13.987,1
4,34,secado,78.858,74.622,1
4,35,aserradero,174.79,87.372,8
4,35,bano,28.899,28.592,2
4,35,drymill,151.216,144.895,4
4,35,secado,78.558,75.889,1
4,36,aserradero,208.618,104.151,9
4,36,bano,72.91,72.372,5
4,36,secado,74.63,74.051,1
4,37,aserradero,147.999,74.18,5
4,37,bano,30.024,29.759999999999998,2
4,37,drymill,80.15899999999999,75.926,2
4,37,secado,61.937,59.213,1
4,38,aserradero,276.378,138.64,11
4,38,bano,47.027,46.296,5
4,38,drymill,98.145,92.879,4
4,38,secado,44.427,42.309,2
4,39,aserradero,250.44,124.994,10
4,39,bano,14.631,14.631,1
4,39,drymill,42.396,40.905,2
4,39,secado,44.679,43.656,2
4,40,aserradero,261.956,131.046,10
4,40,bano,14.44,14.313,1
4,40,drymill,78.441,75.494,2
4,40,impregnado,39.388,38.361,1
4,40,secado,80.584,77.071,1
4,41,impregnado,34.788,33.966,1
4,42,aserradero,274.355,136.828,9
4,42,bano,74.717,73.583,5
4,42,drymill,75.724,72.78200000000001,2
4,42,impregnado,75.596,75.434,2
4,42,secado,74.95,72.856,1
4,43,aserradero,253.211,127.542,9
4,43,bano,29.231,28.895,2
4,43,drymill,74.674,71.982,2
4,43,impregnado,71.662,69.732,2
4,43,secado,77.676,75.311,1
4,44,aserradero,213.707,107.161,9
4,44,bano,20.918,20.509,2
4,44,drymill,37.323,35.774,2
4,44,impregnado,35.219,35.219,2
4,44,secado,36.861000000000004,35.269999999999996,2
4,45,aserradero,159.292,79.419,7
4,45,bano,32.388000000000005,32.026,3
4,45,drymill,76.343,72.908,2
4,45,secado,83.806,83.254,1
4,46,aserradero,238.818,119.553,8
4,46,bano,44.3,43.95,3
4,46,secado,74.259,70.769,1
4,47,aserradero,214.21699999999998,107.717,10
4,47,bano,30.232,29.955,3
4,47,drymill,80.565,75.196,2
4,48,secado,80.003,78.003,1
4,49,aserradero,176.764,87.577,7
4,49,bano,27.063000000000002,26.691,2
4,49,drymill,153.06,146.16,4
4,49,secado,76.179,75.209,1
4,50,aserradero,188.69299999999998,94.645,8
4,50,drymill,41.884,38.829,1
4,50,secado,75.578,73.269,1
4,51,aserradero,180.395,90.03,8
4,51,bano,13.911,13.63,1
4,51,drymill,37.103,35.308,1
4,52,aserradero,233.32,117.38499999999999,10
4,52,bano,58.924,58.019999999999996,4
4,52,drymill,79.11099999999999,76.12299999999999,2
4,52,secado,125.727,123.67099999999999,2
4,53,aserradero,153.704,77.94,6
4,53,bano,14.699,14.533,1
4,53,drymill,87.65899999999999,82.77799999999999,3
4,53,secado,58.957,56.073,2
4,54,aserradero,236.804,118.961,8
4,54,bano,58.069,57.242,4
4,54,drymill,48.337,45.76,3
4,54,secado,29.701999999999998,28.874,2
4,55,aserradero,27.524,13.93,1
4,55,secado,79.561,77.588,1
4,56,aserradero,184.977,92.373,7
4,56,bano,30.19,29.211,2
4,56,drymill,78.708,74.378,2
4,56,impregnado,73.906,73.906,2
4,57,aserradero,278.788,139.148,11
4,57,bano,17.882,17.663,2
4,57,drymill,75.132,70.971,2
4,57,impregnado,76.065,74.854,2
4,57,secado,74.055,72.666,1
4,58,aserradero,89.788,45.098,3
4,58,bano,14.332,14.164,1
4,58,drymill,75.179,72.22,2
4,58,impregnado,74.791,74.012,2
4,58,secado,85.005,84.087,1
4,59,aserradero,298.688,148.656,10
4,59,bano,30.998,30.489,2
4,59,drymill,75.398,70.459,2
4,59,impregnado,39.787,39.636,1
4,59,secado,85.733,84.075,1
4,60,aserradero,117.64099999999999,58.533,4
4,60,bano,31.372999999999998,30.795,2
4,60,drymill,52.654,49.306999999999995,3
4,60,impregnado,84.289,84.11800000000001,4
4,60,secado,58.757000000000005,57.297,2
4,61,aserradero,277.55,138.21099999999998,9
4,61,bano,89.578,88.653,6
4,61,secado,81.145,80.249,1
4,63,aserradero,266.532,132.779,9
4,63,bano,29.766,29.422,2
4,63,drymill,152.671,143.864,4
4,63,secado,75.273,72.504,1
4,64,aserradero,268.452,134.407,9
4,64,bano,45.065,44.272,3
4,64,drymill,80.393,77.096,2
4,64,secado,83.016,79.655,1
4,65,aserradero,198.165,98.494,7
4,65,bano,62.49,61.506,4
4,65,drymill,76.606,73.611,2
4,65,secado,81.553,79.97,1
4,66,aserradero,130.762,65.22200000000001,6
4,66,bano,12.224,11.928,1
4,66,drymill,79.214,75.88,2
4,66,secado,74.351,71.97,1
4,67,aserradero,201.256,101.332,8
4,67,bano,32.928,32.381,3
4,67,secado,84.872,83.481,1
4,68,aserradero,193.678,96.406,8
4,68,bano,14.164,14.144,1
4,68,drymill,78.356,75.28,2
4,69,secado,139.618,137.303,2
4,70,aserradero,274.936,138.219,9
4,70,bano,45.114,44.161,3
4,70,drymill,138.548,130.487,4
4,71,aserradero,266.252,132.312,10
4,71,bano,42.618,41.997,3
4,71,drymill,74.476,70.41900000000001,2
4,71,impregnado,70.185,68.084,2
4,71,secado,75.407,74.355,1
4,72,aserradero,190.992,96.044,9
4,72,bano,31.352000000000004,30.816000000000003,3
4,72,drymill,77.831,73.816,2
4,72,impregnado,76.93299999999999,76.203,2
4,72,secado,74.495,71.356,1
4,73,aserradero,143.908,72.27,7
4,73,bano,14.753,14.641,1
4,73,drymill,82.888,79.368,2
4,73,impregnado,72.80799999999999,72.28200000000001,2
4,73,secado,83.051,81.955,1
4,74,aserradero,185.973,93.115,7
4,74,bano,33.134,32.769,3
4,74,drymill,68.27199999999999,65.741,2
4,74,impregnado,60.876999999999995,60.833999999999996,2
4,74,secado,64.366,61.46,1
4,75,aserradero,221.978,110.586,9
4,75,bano,26.241,26.086,2
4,75,drymill,39.391,36.922,1
4,75,secado,76.788,73.523,1
4,76,drymill,37.54,35.928,1
4,77,aserradero,193.211,96.875,8
4,77,bano,54.254,53.488,4
4,77,drymill,76.148,72.427,2
4,77,secado,77.536,74.311,1
4,78,aserradero,186.596,93.751,7
4,78,bano,29.351,28.583,2
4,79,aserradero,180.775,90.705,7
4,79,bano,45.409,44.951,4
4,80,aserradero,271.056,135.39,9
4,80,bano,29.683,29.248,2
4,80,drymill,41.096,39.122,1
4,80,secado,75.461,74.141,1
4,81,aserradero,281.642,141.342,10
4,81,bano,30.219,29.89,2
4,81,drymill,37.857,35.738,1
4,82,aserradero,180.781,90.359,9
4,82,bano,30.701999999999998,30.119999999999997,5
4,83,aserradero,30.714,15.024,1
4,83,secado,76.553,73.601,1
4,84,aserradero,166.279,82.939,7
4,84,bano,38.857,38.160000000000004,4
4,84,drymill,152.696,145.90800000000002,4
4,84,secado,75.119,73.357,1
4,85,aserradero,183.33,91.292,9
4,85,bano,48.037,47.836,4
4,85,drymill,79.00200000000001,74.105,2
4,85,secado,75.523,73.416,1
4,86,aserradero,194.516,96.17,7
4,86,bano,26.912,26.895000000000003,2
4,87,aserradero,220.437,110.672,9
4,87,bano,37.007,36.614999999999995,3
4,87,drymill,76.696,72.708,2
4,87,secado,78.598,76.15,1
4,88,aserradero,257.324,129.192,10
4,88,bano,15.796,15.796,1
4,88,drymill,72.82300000000001,69.024,2
4,88,secado,76.977,74.528,1
4,89,aserradero,214.103,107.36200000000001,8
4,89,bano,18.253999999999998,17.939,3
4,89,drymill,81.547,77.406,2
4,89,secado,79.993,79.466,1
4,90,secado,80.315,77.21,1
4,91,aserradero,200.339,99.3,8
4,91,drymill,118.031,113.03399999999999,4
4,91,secado,41.61,40.269,1
4,92,aserradero,220.978,109.583,8
4,92,bano,29.081,28.311,2
4,92,drymill,82.065,78.035,2
4,92,impregnado,37.849,37.169,1
4,92,secado,75.202,73.407,1
4,93,aserradero,151.072,75.995,7
4,93,bano,40.352000000000004,39.828,3
4,93,impregnado,36.895,36.184,1
4,93,secado,82.788,81.745,1
4,94,aserradero,199.017,99.925,8
4,94,bano,14.881,14.739,1
4,94,drymill,76.943,71.97200000000001,2
4,94,impregnado,75.179,74.632,2
4,95,aserradero,148.285,74.032,6
4,95,bano,14.739,14.477,1
4,95,drymill,78.814,74.65700000000001,2
4,95,impregnado,71.345,71.345,2
4,95,secado,78.275,76.096,1
4,96,aserradero,204.5,102.921,9
4,96,bano,3.451,3.412,1
4,97,secado,84.914,83.01,1
4,98,aserradero,175.671,87.807,8
4,98,bano,14.963,14.878,1
4,98,drymill,151.316,144.647,4
4,98,impregnado,107.64000000000001,106.72,3
4,98,secado,78.45,74.45,1
4,99,aserradero,211.588,106.664,8
4,99,bano,27.627,27.292,2
4,99,impregnado,36.843,36.843,1
4,100,aserradero,216.324,108.211,8
4,100,bano,31.369999999999997,30.988999999999997,3
4,100,drymill,77.765,73.753,2
4,100,impregnado,74.604,74.07300000000001,2
4,100,secado,81.04,80.518,1
4,101,aserradero,230.071,114.932,8
4,101,bano,56.653000000000006,56.371,4
4,101,drymill,73.96799999999999,71.053,2
4,101,secado,82.307,78.843,1
4,102,aserradero,163.703,81.815,7
4,102,impregnado,73.104,73.104,2
4,103,aserradero,211.46699999999998,106.72,7
4,103,bano,14.377,14.189,1
4,103,drymill,88.902,83.449,3
4,103,impregnado,86.329,85.916,3
4,103,secado,91.384,87.732,2
4,104,secado,81.537,77.508,1
4,105,aserradero,209.794,105.487,7
4,105,bano,14.58,14.455,1
4,105,drymill,116.834,111.119,3
4,105,secado,81.478,80.382,1
4,106,aserradero,216.034,106.553,7
4,106,bano,44.596,44.114000000000004,3
4,106,drymill,37.483,36.472,1
4,106,secado,77.352,75.909,1
4,107,aserradero,212.427,104.966,7
4,107,bano,15.052,15.052,1
4,107,drymill,75.553,72.691,2
4,108,aserradero,209.157,103.709,7
4,108,bano,29.328,28.814,2
4,108,drymill,77.65899999999999,74.179,2
4,108,secado,82.601,81.262,1
4,109,aserradero,59.602999999999994,30.012,2
4,109,bano,14.143,13.94,1
4,109,drymill,78.349,74.767,2
4,109,secado,82.976,81.295,1
4,110,aserradero,240.152,120.22,8
4,110,bano,62.349000000000004,60.961,4
4,110,drymill,42.957,41.447,1
4,110,secado,83.842,82.813,1
4,111,aserradero,28.174,14.087,1
4,111,drymill,37.153,34.855,1
4,112,aserradero,268.117,134.769,9
4,112,bano,45.667,44.894999999999996,3
4,112,drymill,80.148,76.281,2
4,112,secado,75.534,72.025,1
4,113,aserradero,273.866,137.32999999999998,9
4,113,bano,89.256,88.022,6
4,113,drymill,77.83,75.354,2
4,113,secado,80.457,79.868,1
4,114,aserradero,301.83,150.859,11
4,114,bano,42.575,41.923,3
4,114,drymill,82.07,77.21799999999999,2
4,114,secado,82.366,78.949,1
4,115,aserradero,238.494,119.438,8
4,115,bano,59.967,59.67,4
4,115,drymill,40.873,38.387,1
4,115,secado,83.943,79.926,1
4,116,aserradero,207.498,103.676,8
4,116,bano,41.966,41.031,4
4,116,drymill,35.761,33.334,1
4,117,aserradero,79.556,40.010999999999996,3
4,118,secado,75.174,73.138,1
4,119,aserradero,271.768,135.882,9
4,119,bano,47.579,46.928,3
4,119,drymill,157.506,147.828,4
4,119,secado,80.597,76.983,1
4,120,aserradero,210.873,105.425,7
4,120,bano,30.598999999999997,30.317999999999998,2
4,120,secado,75.471,73.124,1
4,121,aserradero,175.461,87.67699999999999,6
4,121,bano,13.979,13.522,1
4,121,drymill,79.612,75.606,2
4,122,aserradero,156.41400000000002,79.004,5
4,122,drymill,77.503,72.116,2
4,122,secado,77.72,77.149,1
4,123,aserradero,175.72899999999998,88.158,6
4,123,bano,60.769999999999996,59.879999999999995,4
4,123,drymill,76.035,70.828,2
4,123,secado,75.608,71.535,1
4,124,aserradero,205.432,102.704,7
4,124,bano,46.994,46.754,3
4,124,drymill,77.273,73.958,2
4,124,secado,77.269,75.181,1
4,125,aserradero,31.432,15.62,1
4,125,secado,73.018,70.484,1
4,126,aserradero,239.174,119.129,8
4,126,bano,30.052999999999997,29.526,2
4,126,drymill,86.47999999999999,83.221,3
4,126,secado,15.47,14.661,1
4,127,aserradero,300.163,149.363,10
4,127,bano,44.245999999999995,43.839,3
4,127,drymill,76.52799999999999,73.227,2
4,127,impregnado,77.338,77.25800000000001,2
4,127,secado,85.932,81.307,1
4,128,aserradero,239.75,121.31,8
4,128,bano,45.772,45.331,3
4,128,drymill,79.485,75.951,2
4,128,impregnado,40.032,38.843,1
4,128,secado,81.276,78.25,1
4,129,aserradero,212.201,106.631,7
4,129,bano,44.781,43.579,3
4,129,drymill,78.674,75.5,2
4,129,impregnado,34.235,34.235,1
4,129,secado,85.893,82.706,1
4,130,aserradero,183.68800000000002,91.163,6
4,130,bano,14.275,13.992,1
4,130,drymill,39.564,38.516,1
4,130,impregnado,76.597,75.734,2
4,130,secado,76.294,75.445,1
4,131,aserradero,147.046,73.286,5
4,131,bano,14.114,14.114,1
4,131,drymill,36.523,35.205,1
4,131,impregnado,74.833,72.876,2
4,132,secado,76.629,74.243,1
4,133,aserradero,240.11599999999999,120.391,8
4,133,bano,59.099000000000004,58.433,4
4,133,drymill,154.13400000000001,145.812,4
4,133,impregnado,110.483,108.354,3
4,133,secado,80.763,76.458,1
4,134,aserradero,267.41700000000003,133.416,9
4,134,bano,31.039,30.348,2
4,134,impregnado,37.76,36.703,1
4,134,secado,80.808,76.764,1
4,135,aserradero,209.286,105.037,7
4,135,bano,29.493000000000002,28.792,2
4,135,drymill,78.881,74.05600000000001,2
4,135,impregnado,75.812,73.71600000000001,2
4,136,aserradero,204.097,102.155,7
4,136,bano,31.069,30.767,2
4,136,drymill,76.806,73.347,2
4,136,impregnado,75.16499999999999,73.89099999999999,2
4,136,secado,83.786,83.118,1
4,137,aserradero,268.77,135.324,9
4,137,bano,91.283,90.723,6
4,137,drymill,105.799,100.02000000000001,3
4,137,impregnado,101.50399999999999,101.203,3
4,137,secado,115.057,109.83200000000001,2
4,138,aserradero,256.563,128.263,9
4,138,bano,66.423,65.328,5
4,138,secado,76.564,75.405,1
4,140,aserradero,174.524,87.143,8
4,140,bano,54.929,54.3,5
4,140,drymill,152.57,145.313,4
4,140,secado,80.044,76.984,1
4,141,aserradero,157.18200000000002,79.71900000000001,6
4,141,bano,32.958999999999996,32.958999999999996,3
4,141,drymill,77.482,73.336,2
4,141,secado,74.944,71.917,1
4,142,aserradero,253.424,126.436,9
4,142,bano,69.614,69.208,5
4,142,drymill,76.36699999999999,72.559,2
4,142,secado,75.885,74.707,1
4,143,aserradero,214.258,106.955,9
4,143,bano,46.278999999999996,45.912,3
4,144,aserradero,249.594,125.322,10
4,144,bano,17.174,16.727999999999998,2
4,144,drymill,74.333,70.866,2
4,144,secado,81.535,78.159,1
4,145,aserradero,191.169,95.693,8
4,145,bano,58.964999999999996,57.953,4
4,145,secado,85.215,84.008,1
4,147,aserradero,191.763,96.041,8
4,147,bano,48.584,47.853,4
4,147,drymill,156.844,147.88,4
4,147,secado,77.414,76.848,1
4,148,aserradero,202.28300000000002,100.77799999999999,7
4,148,bano,85.584,85.038,6
4,148,drymill,78.898,73.926,2
4,148,secado,79.943,76.107,1
4,149,aserradero,338.343,170.286,12
4,149,bano,43.199,42.598,3
4,149,drymill,41.583,39.215,1
4,149,secado,78.634,75.29,1
4,150,aserradero,249.249,123.862,10
4,150,bano,75.156,74.005,6
4,150,drymill,36.407,33.961,1
4,151,aserradero,229.312,114.331,9
4,151,bano,42.631,42.275999999999996,3
4,151,drymill,79.97800000000001,77.315,2
4,151,secado,74.539,71.521,1
4,152,aserradero,178.894,89.668,8
4,152,bano,29.681,29.44,3
4,152,drymill,76.008,72.57300000000001,2
4,152,secado,76.479,74.806,1
4,153,aserradero,29.025,14.867,1
4,153,secado,79.986,75.957,1
4,154,aserradero,154.174,76.847,8
4,154,bano,60.938,60.668,5
4,154,drymill,76.094,73.167,2
4,155,aserradero,194.445,97.021,9
4,155,bano,18.996,18.899,2
4,155,drymill,81.282,78.979,2
4,155,secado,80.02,76.928,1
4,156,aserradero,216.93200000000002,107.72200000000001,8
4,156,bano,15.804,15.654,1
4,156,drymill,77.30600000000001,73.402,3
4,156,secado,80.263,77.98,2
4,157,aserradero,134.129,66.744,6
4,157,drymill,64.116,60.108999999999995,3
4,157,secado,66.012,63.56700000000001,2
4,158,aserradero,265.388,133.291,12
4,158,bano,31.314,31.147,4
4,158,drymill,74.256,69.49600000000001,4
4,158,secado,78.61,76.81700000000001,4
4,159,aserradero,184.494,92.265,8
4,159,bano,31.142,30.932000000000002,2
4,159,drymill,15.325,14.323,1
4,159,secado,15.345,14.848,1
4,160,secado,79.739,78.776,1
4,161,aserradero,187.346,93.822,8
4,161,bano,76.001,75.62,5
4,161,drymill,77.83699999999999,72.566,2
4,161,impregnado,70.90799999999999,70.90799999999999,2
4,162,aserradero,266.945,134.144,9
4,162,bano,15.413,15.183,1
4,162,drymill,80.03,75.924,2
