replication,buffer,time_h,event_type,product,delta_m3,level_after_m3
2,stock_aserrado,6734.213606882283,PUT,P2,15.0,524.9999999999999
2,log_yard,6734.703606882283,GET,LOG,-30.0,611.4885297840086
2,log_yard,6735.608096430382,PUT,LOG,28.477261686179293,639.9657914701879
2,log_yard,6736.082945204584,PUT,LOG,22.05022755189429,662.0160190220822
2,log_yard,6737.473522859064,PUT,LOG,31.307889504477735,693.32390852656
2,log_yard,6737.7050804216615,PUT,LOG,36.815417658394935,730.1393261849549
2,log_yard,6742.008283691957,PUT,LOG,31.16487235402553,761.3041985389805
2,log_yard,6742.399401933639,PUT,LOG,32.08445180546433,793.3886503444448
2,log_yard,6754.329451873852,PUT,LOG,42.43408914898516,835.82273949343
2,log_yard,6754.545398116428,PUT,LOG,26.263679166128895,862.086418659559
2,stock_seco,6757.065521284806,PUT,P2,67.89999999999999,67.90000000000002
2,stock_aserrado,6757.065521284806,GET,P2,-30.0,494.9999999999999
2,stock_seco,6757.065521284806,GET,P2,-40.0,27.90000000000002
2,stock_aserrado,6757.065521284806,PUT,P1,15.0,509.9999999999999
2,log_yard,6757.065521284806,GET,LOG,-30.0,832.086418659559
2,stock_aserrado,6757.065521284806,GET,P1,-15.0,494.9999999999999
2,stock_aserrado,6758.572638752059,PUT,P1,15.0,509.9999999999999
2,stock_aserrado,6758.572638752059,GET,P1,-15.0,494.9999999999999
2,log_yard,6759.062638752059,GET,LOG,-30.0,802.086418659559
2,log_yard,6759.878573565209,PUT,LOG,23.753561183821397,825.8399798433803
2,stock_seco,6760.295853720031,GET,P2,-27.89999999999999,2.842170943040401e-14
2,stock_aserrado,6760.550974974517,PUT,P2,15.0,509.9999999999999
2,log_yard,6761.040974974517,GET,LOG,-30.0,795.8399798433803
2,log_yard,6761.234065887676,PUT,LOG,34.24824462779281,830.0882244711731
2,stock_aserrado,6762.623235860502,PUT,P1,15.0,524.9999999999999
2,stock_aserrado,6762.623235860502,GET,P1,-15.0,509.9999999999999
2,log_yard,6763.113235860502,GET,LOG,-30.0,800.0882244711731
2,log_yard,6763.260473066948,PUT,LOG,27.766323791186736,827.8545482623599
2,log_yard,6763.561932126663,PUT,LOG,39.12113112252579,866.9756793848857
2,stock_aserrado,6764.531509472851,PUT,P3,15.0,524.9999999999999
2,log_yard,6765.021509472851,GET,LOG,-30.0,836.9756793848857
2,log_yard,6765.404702194956,PUT,LOG,27.58832143052448,864.5640008154102
2,log_yard,6766.344427559354,PUT,LOG,31.442239560365095,896.0062403757753
2,stock_seco,6768.212303869801,PUT,P2,29.099999999999998,29.100000000000026
2,stock_aserrado,6768.212303869801,GET,P2,-15.0,509.9999999999999
2,stock_aserrado,6768.212303869801,PUT,P2,15.0,524.9999999999999
2,stock_seco,6773.724169602231,PUT,P2,14.549999999999999,43.65000000000003
2,stock_aserrado,6773.724169602231,GET,P2,-15.0,509.9999999999999
2,stock_seco,6775.0,GET,P2,-40.0,3.650000000000027
2,log_yard,6775.49,GET,LOG,-30.0,866.0062403757753
2,stock_aserrado,6776.769502279956,PUT,P3,15.0,524.9999999999999
2,log_yard,6776.796548631059,PUT,LOG,34.37615774479663,900.3823981205719
2,log_yard,6777.259502279956,GET,LOG,-30.0,870.3823981205719
2,stock_seco,6778.532358366254,GET,P2,-3.649999999999997,3.019806626980426e-14
2,log_yard,6778.569555642508,PUT,LOG,23.519490747467795,893.9018888680397
2,log_yard,6778.888692455674,PUT,LOG,27.910637590100137,921.8125264581398
2,log_yard,6779.784467402038,PUT,LOG,29.880243137442335,951.6927695955821
2,log_yard,6779.934905216585,PUT,LOG,39.789965204555834,991.482734800138
2,stock_seco,6780.032299857429,PUT,P2,14.549999999999999,14.55000000000003
2,stock_seco,6780.032299857429,GET,P2,-14.549999999999999,3.019806626980426e-14
2,stock_aserrado,6781.442299857429,GET,P3,-80.0,444.9999999999999
2,stock_aserrado,6781.442299857429,PUT,P2,15.0,459.9999999999999
2,log_yard,6781.442299857429,GET,LOG,-30.0,961.482734800138
2,log_yard,6782.247828801609,PUT,LOG,36.66457111078408,998.1473059109221
2,stock_aserrado,6782.792438763143,PUT,P2,15.0,474.9999999999999
2,log_yard,6782.792438763143,GET,LOG,-30.0,968.1473059109221
2,stock_aserrado,6784.064325399104,PUT,P2,15.0,489.9999999999999
2,log_yard,6784.554325399104,GET,LOG,-30.0,938.1473059109221
2,log_yard,6785.372399471176,PUT,LOG,29.23339378676819,967.3806996976903
2,stock_aserrado,6785.935750308385,PUT,P3,15.0,504.9999999999999
2,log_yard,6786.4257503083845,GET,LOG,-30.0,937.3806996976903
2,stock_aserrado,6787.851072552303,PUT,P2,15.0,519.9999999999999
2,log_yard,6788.341072552303,GET,LOG,-30.0,907.3806996976903
2,stock_aserrado,6789.849657259738,PUT,P3,15.0,534.9999999999999
2,log_yard,6790.339657259738,GET,LOG,-30.0,877.3806996976903
2,log_yard,6799.018418527327,PUT,LOG,35.43641411568655,912.8171138133769
2,log_yard,6801.531762295057,PUT,LOG,37.710044877127714,950.5271586905046
2,log_yard,6803.582456362254,PUT,LOG,30.604739304122095,981.1318979946267
2,log_yard,6803.703572606422,PUT,LOG,39.64867308798354,1020.7805710826102
2,log_yard,6803.927485086751,PUT,LOG,31.622252749938134,1052.4028238325484
2,log_yard,6811.3360188505,PUT,LOG,34.04794113961344,1086.4507649721618
2,stock_seco,6811.5599705556515,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6811.5599705556515,GET,P3,-80.0,454.9999999999999
2,stock_aserrado,6811.5599705556515,PUT,P2,15.0,469.9999999999999
2,log_yard,6811.5599705556515,GET,LOG,-30.0,1056.4507649721618
2,stock_seco,6812.149970555652,GET,P3,-40.0,37.60000000000002
2,stock_aserrado,6812.948509945653,PUT,P2,15.0,484.9999999999999
2,log_yard,6813.438509945653,GET,LOG,-30.0,1026.4507649721618
2,log_yard,6814.0987857378495,PUT,LOG,29.254824990344847,1055.7055899625066
2,stock_aserrado,6814.897515921632,PUT,P3,15.0,499.9999999999999
2,stock_drymill,6814.975376919843,PUT,P3,38.0,38.0
2,stock_drymill,6814.975376919843,GET,P3,-38.0,0.0
2,stock_seco,6814.975376919843,GET,P3,-37.599999999999994,2.842170943040401e-14
2,log_yard,6815.387515921631,GET,LOG,-30.0,1025.7055899625066
2,stock_aserrado,6816.777264492152,PUT,P2,15.0,514.9999999999999
2,stock_drymill,6818.043144742989,PUT,P3,35.71999999999999,35.71999999999999
2,stock_drymill,6819.509702235938,GET,P3,-35.71999999999999,0.0
2,log_yard,6823.49,GET,LOG,-30.0,995.7055899625066
2,log_yard,6824.428971545139,PUT,LOG,29.177365516745393,1024.882955479252
2,stock_aserrado,6824.869051583096,PUT,P1,15.0,529.9999999999999
2,stock_aserrado,6824.869051583096,GET,P1,-15.0,514.9999999999999
2,log_yard,6825.359051583096,GET,LOG,-30.0,994.8829554792519
2,log_yard,6826.333923759561,PUT,LOG,29.828717739619933,1024.7116732188717
2,stock_aserrado,6826.869678622978,PUT,P2,15.0,529.9999999999999
2,log_yard,6826.9236134056055,PUT,LOG,27.668549913919758,1052.3802231327916
2,log_yard,6827.359678622978,GET,LOG,-30.0,1022.3802231327916
2,log_yard,6827.703774199039,PUT,LOG,30.828232074917963,1053.2084552077094
2,log_yard,6828.898739742296,PUT,LOG,30.180990339083788,1083.3894455467932
2,log_yard,6830.286266227954,PUT,LOG,27.516977024643033,1110.9064225714362
2,log_yard,6831.131176918656,PUT,LOG,42.566976824807824,1153.473399396244
2,log_yard,6835.452353229098,PUT,LOG,28.536154209033747,1182.009553605278
2,stock_seco,6840.788434887057,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6840.788434887057,GET,P3,-80.0,449.9999999999999
2,stock_aserrado,6840.788434887057,PUT,P1,15.0,464.9999999999999
2,stock_seco,6847.0,GET,P3,-40.0,37.60000000000002
2,stock_aserrado,6847.0,GET,P1,-15.0,449.9999999999999
2,log_yard,6847.095905792755,PUT,LOG,30.70303121786423,1212.7125848231422
2,log_yard,6847.49,GET,LOG,-30.0,1182.7125848231422
2,log_yard,6847.99964643575,PUT,LOG,44.010566347451,1226.7231511705932
2,stock_aserrado,6849.105094629051,PUT,P2,15.0,464.9999999999999
2,log_yard,6849.59509462905,GET,LOG,-30.0,1196.7231511705932
2,log_yard,6850.306216275692,PUT,LOG,32.779009856416536,1229.5021610270096
2,stock_aserrado,6851.149767737847,PUT,P3,15.0,479.9999999999999
2,log_yard,6851.639767737846,GET,LOG,-30.0,1199.5021610270096
2,stock_aserrado,6853.139544377075,PUT,P2,15.0,494.9999999999999
2,log_yard,6853.139544377075,GET,LOG,-30.0,1169.5021610270096
2,log_yard,6853.809159203693,PUT,LOG,30.096476945618498,1199.598637972628
2,log_yard,6853.910970439087,PUT,LOG,37.82906478267482,1237.4277027553028
2,stock_aserrado,6854.725401231709,PUT,P2,15.0,509.9999999999999
2,log_yard,6855.215401231709,GET,LOG,-30.0,1207.4277027553028
2,stock_drymill,6855.2732100251515,PUT,P3,38.0,38.0
2,stock_drymill,6855.2732100251515,GET,P3,-38.0,0.0
2,stock_seco,6855.2732100251515,GET,P3,-37.599999999999994,2.842170943040401e-14
2,stock_aserrado,6856.631891377335,PUT,P1,15.0,524.9999999999999
2,stock_aserrado,6856.631891377335,GET,P1,-15.0,509.9999999999999
2,log_yard,6857.121891377335,GET,LOG,-30.0,1177.4277027553028
2,stock_drymill,6858.006569890512,PUT,P3,35.71999999999999,35.71999999999999
2,stock_aserrado,6858.728120937053,PUT,P2,15.0,524.9999999999999
2,stock_drymill,6859.086791371694,GET,P3,-35.71999999999999,0.0
2,log_yard,6859.218120937053,GET,LOG,-30.0,1147.4277027553028
2,log_yard,6862.043409892548,PUT,LOG,30.66771969526431,1178.0954224505672
2,stock_seco,6867.210631531439,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6867.210631531439,GET,P3,-80.0,444.9999999999999
2,stock_aserrado,6867.210631531439,PUT,P1,15.0,459.9999999999999
2,stock_seco,6895.0,GET,P3,-40.0,37.60000000000002
2,stock_aserrado,6895.0,GET,P1,-15.0,444.9999999999999
2,log_yard,6895.0,GET,LOG,-30.0,1148.0954224505672
2,stock_aserrado,6896.518486168787,PUT,P1,15.0,459.9999999999999
2,stock_aserrado,6896.518486168787,GET,P1,-15.0,444.9999999999999
2,log_yard,6897.0084861687865,GET,LOG,-30.0,1118.0954224505672
2,stock_drymill,6897.995711623635,PUT,P3,38.0,38.0
2,stock_drymill,6897.995711623635,GET,P3,-38.0,0.0
2,stock_seco,6897.995711623635,GET,P3,-37.599999999999994,2.842170943040401e-14
2,stock_aserrado,6898.595108325269,PUT,P2,15.0,459.9999999999999
2,log_yard,6898.595108325269,GET,LOG,-30.0,1088.0954224505672
2,log_yard,6899.153216389829,PUT,LOG,24.255846431748346,1112.3512688823155
2,log_yard,6899.8932698417675,PUT,LOG,24.8520972317222,1137.2033661140376
2,stock_aserrado,6900.094154360993,PUT,P2,15.0,474.9999999999999
2,log_yard,6900.584154360993,GET,LOG,-30.0,1107.2033661140376
2,stock_seco,6900.962007070538,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6900.962007070538,GET,P3,-80.0,394.9999999999999
2,stock_drymill,6901.140817333947,PUT,P3,35.71999999999999,35.71999999999999
2,stock_seco,6901.140817333947,GET,P3,-40.0,37.60000000000002
2,stock_drymill,6901.851003243461,GET,P3,-35.71999999999999,0.0
2,stock_aserrado,6901.967120254204,PUT,P1,15.0,409.9999999999999
2,stock_aserrado,6901.967120254204,GET,P1,-15.0,394.9999999999999
2,log_yard,6902.457120254204,GET,LOG,-30.0,1077.2033661140376
2,log_yard,6902.668668423403,PUT,LOG,35.98977595812543,1113.193142072163
2,stock_aserrado,6904.06862435508,PUT,P2,15.0,409.9999999999999
2,stock_drymill,6904.133686205034,PUT,P3,38.0,38.0
2,stock_seco,6904.133686205034,GET,P3,-37.599999999999994,2.842170943040401e-14
2,log_yard,6904.285201922433,PUT,LOG,33.417763503614665,1146.6109055757777
2,log_yard,6904.55862435508,GET,LOG,-30.0,1116.6109055757777
2,log_yard,6904.953900272454,PUT,LOG,30.581182792528708,1147.1920883683065
2,stock_drymill,6905.903400845356,GET,P3,-38.0,0.0
2,stock_aserrado,6906.240272470021,PUT,P3,15.0,424.9999999999999
2,log_yard,6906.730272470021,GET,LOG,-30.0,1117.1920883683065
2,stock_drymill,6907.177156937641,PUT,P3,35.71999999999999,35.71999999999999
2,stock_aserrado,6908.2511558842725,PUT,P2,15.0,439.9999999999999
2,log_yard,6908.671854725776,PUT,LOG,35.86783794930882,1153.0599263176152
2,log_yard,6908.741155884272,GET,LOG,-30.0,1123.0599263176152
2,log_yard,6909.810491188788,PUT,LOG,26.288559823656993,1149.3484861412721
2,stock_aserrado,6910.307287146653,PUT,P3,15.0,454.9999999999999
2,log_yard,6910.307287146653,GET,LOG,-30.0,1119.3484861412721
2,stock_drymill,6910.550502072539,GET,P3,-35.71999999999999,0.0
2,stock_aserrado,6911.98205242881,PUT,P3,15.0,469.9999999999999
2,log_yard,6919.49,GET,LOG,-30.0,1089.3484861412721
2,stock_aserrado,6921.011094717127,PUT,P2,15.0,484.9999999999999
2,log_yard,6921.011094717127,GET,LOG,-30.0,1059.3484861412721
2,log_yard,6921.07444176985,PUT,LOG,27.522362113271974,1086.8708482545442
2,stock_aserrado,6922.473327273385,PUT,P2,15.0,499.9999999999999
2,log_yard,6922.748273789969,PUT,LOG,34.10990046972158,1120.9807487242658
2,log_yard,6922.9633272733845,GET,LOG,-30.0,1090.9807487242658
2,log_yard,6923.3732039678725,PUT,LOG,30.236007291187498,1121.2167560154533
2,stock_aserrado,6924.568033223961,PUT,P3,15.0,514.9999999999999
2,log_yard,6925.058033223961,GET,LOG,-30.0,1091.2167560154533
2,log_yard,6925.970542888178,PUT,LOG,30.252402122006373,1121.4691581374595
2,stock_aserrado,6926.429418054801,PUT,P1,15.0,529.9999999999999
2,log_yard,6926.429418054801,GET,LOG,-30.0,1091.4691581374595
2,stock_aserrado,6926.429418054801,GET,P1,-15.0,514.9999999999999
2,stock_aserrado,6927.873347015903,PUT,P1,15.0,529.9999999999999
2,stock_aserrado,6927.873347015903,GET,P1,-15.0,514.9999999999999
2,log_yard,6927.949275328272,PUT,LOG,32.816417552533174,1124.2855756899928
2,log_yard,6928.318442890983,PUT,LOG,37.931614015211984,1162.2171897052049
2,log_yard,6928.363347015903,GET,LOG,-30.0,1132.2171897052049
2,stock_aserrado,6929.833670335623,PUT,P2,15.0,529.9999999999999
2,log_yard,6929.833670335623,GET,LOG,-30.0,1102.2171897052049
2,log_yard,6933.592570217499,PUT,LOG,21.70688580606496,1123.9240755112698
2,stock_seco,6934.135559721007,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6934.135559721007,GET,P3,-80.0,449.9999999999999
2,stock_seco,6934.135559721007,GET,P3,-40.0,37.60000000000002
2,stock_aserrado,6934.135559721007,PUT,P2,15.0,464.9999999999999
2,log_yard,6934.135559721007,GET,LOG,-30.0,1093.9240755112698
2,stock_aserrado,6935.514169201263,PUT,P2,15.0,479.9999999999999
2,stock_drymill,6937.323542335552,PUT,P3,38.0,38.0
2,stock_drymill,6937.323542335552,GET,P3,-38.0,0.0
2,stock_seco,6943.0,GET,P3,-37.599999999999994,2.842170943040401e-14
2,log_yard,6943.49,GET,LOG,-30.0,1063.9240755112698
2,stock_aserrado,6945.141060094179,PUT,P3,15.0,494.9999999999999
2,log_yard,6945.141060094179,GET,LOG,-30.0,1033.9240755112698
2,stock_drymill,6946.0887614785925,PUT,P3,35.71999999999999,35.71999999999999
2,stock_drymill,6946.0887614785925,GET,P3,-35.71999999999999,0.0
2,stock_aserrado,6946.528069144276,PUT,P3,15.0,509.9999999999999
2,log_yard,6947.018069144276,GET,LOG,-30.0,1003.9240755112698
2,stock_aserrado,6948.329466127696,PUT,P1,15.0,524.9999999999999
2,stock_aserrado,6948.329466127696,GET,P1,-15.0,509.9999999999999
2,log_yard,6948.819466127696,GET,LOG,-30.0,973.9240755112698
2,log_yard,6949.525246205837,PUT,LOG,23.395800423457512,997.3198759347274
2,stock_aserrado,6950.201824318777,PUT,P2,15.0,524.9999999999999
2,log_yard,6950.588729589137,PUT,LOG,31.00015940691107,1028.3200353416385
2,log_yard,6950.6918243187765,GET,LOG,-30.0,998.3200353416385
2,log_yard,6950.714757670678,PUT,LOG,28.815283416388098,1027.1353187580266
2,log_yard,6951.137391757968,PUT,LOG,36.29385192137958,1063.4291706794063
2,log_yard,6952.921309178377,PUT,LOG,34.84081043868056,1098.269981118087
2,log_yard,6953.873686069388,PUT,LOG,25.984236363668874,1124.2542174817559
2,log_yard,6954.577276761722,PUT,LOG,35.44773783107832,1159.7019553128341
2,log_yard,6958.728032000653,PUT,LOG,23.713971019507614,1183.4159263323418
2,log_yard,6958.942385078955,PUT,LOG,25.411102235564936,1208.8270285679066
2,stock_seco,6963.195003774082,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6963.195003774082,GET,P3,-80.0,444.9999999999999
2,stock_aserrado,6963.195003774082,PUT,P1,15.0,459.9999999999999
2,stock_seco,6967.0,GET,P3,-40.0,37.60000000000002
2,stock_aserrado,6967.0,GET,P1,-15.0,444.9999999999999
2,log_yard,6967.0,GET,LOG,-30.0,1178.8270285679066
2,stock_aserrado,6968.613257306051,PUT,P1,15.0,459.9999999999999
2,stock_aserrado,6968.613257306051,GET,P1,-15.0,444.9999999999999
2,log_yard,6969.103257306051,GET,LOG,-30.0,1148.8270285679066
2,stock_drymill,6970.08750758566,PUT,P3,38.0,38.0
2,stock_drymill,6970.08750758566,GET,P3,-38.0,0.0
2,stock_seco,6970.08750758566,GET,P3,-37.599999999999994,2.842170943040401e-14
2,stock_aserrado,6970.5746646061025,PUT,P3,15.0,459.9999999999999
2,log_yard,6970.5746646061025,GET,LOG,-30.0,1118.8270285679066
2,stock_aserrado,6972.032050235636,PUT,P3,15.0,474.9999999999999
2,log_yard,6972.522050235636,GET,LOG,-30.0,1088.8270285679066
2,stock_drymill,6973.044878645271,PUT,P3,35.71999999999999,35.71999999999999
2,stock_aserrado,6973.76842078857,PUT,P1,15.0,489.9999999999999
2,stock_aserrado,6973.76842078857,GET,P1,-15.0,474.9999999999999
2,stock_drymill,6973.888462263034,GET,P3,-35.71999999999999,0.0
2,log_yard,6974.25842078857,GET,LOG,-30.0,1058.8270285679066
2,log_yard,6974.781897192092,PUT,LOG,28.130977902637675,1086.9580064705442
2,log_yard,6975.160532279,PUT,LOG,33.864981917227695,1120.8229883877718
2,log_yard,6975.616451424578,PUT,LOG,25.979044333669886,1146.8020327214417
2,stock_aserrado,6975.651779068578,PUT,P2,15.0,489.9999999999999
2,log_yard,6976.141779068578,GET,LOG,-30.0,1116.8020327214417
2,stock_aserrado,6977.49651326893,PUT,P3,15.0,504.9999999999999
2,log_yard,6977.98651326893,GET,LOG,-30.0,1086.8020327214417
2,log_yard,6978.487183463685,PUT,LOG,25.12368826948333,1111.9257209909251
2,log_yard,6978.624641745954,PUT,LOG,51.57507277151459,1163.5007937624398
2,log_yard,6979.075682899151,PUT,LOG,33.0159721491401,1196.5167659115798
2,stock_aserrado,6979.511849863177,PUT,P1,15.0,519.9999999999999
2,stock_aserrado,6979.511849863177,GET,P1,-15.0,504.9999999999999
2,log_yard,6980.001849863177,GET,LOG,-30.0,1166.5167659115798
2,log_yard,6981.556318078468,PUT,LOG,40.53212401544768,1207.0488899270274
2,stock_aserrado,6981.630207463198,PUT,P2,15.0,519.9999999999999
2,log_yard,6982.120207463197,GET,LOG,-30.0,1177.0488899270274
2,stock_aserrado,6988.427134946815,PUT,P1,15.0,534.9999999999999
2,stock_aserrado,6991.0,GET,P1,-15.0,519.9999999999999
2,log_yard,6991.0,GET,LOG,-30.0,1147.0488899270274
2,stock_aserrado,6992.387788314682,PUT,P1,15.0,534.9999999999999
2,stock_aserrado,6992.387788314682,GET,P1,-15.0,519.9999999999999
2,stock_seco,6992.714174449369,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,6992.714174449369,GET,P3,-80.0,439.9999999999999
2,stock_seco,6992.714174449369,GET,P3,-40.0,37.60000000000002
2,log_yard,6992.877788314682,GET,LOG,-30.0,1117.0488899270274
2,log_yard,6993.092500354299,PUT,LOG,23.25482519602895,1140.3037151230565
2,log_yard,6994.0837462266245,PUT,LOG,40.864304976301725,1181.1680200993583
2,stock_aserrado,6994.323423987872,PUT,P2,15.0,454.9999999999999
2,log_yard,6994.323423987872,GET,LOG,-30.0,1151.1680200993583
2,log_yard,6995.107247908041,PUT,LOG,34.36928061612253,1185.5373007154808
2,stock_aserrado,6995.933768026844,PUT,P2,15.0,469.9999999999999
2,stock_drymill,6996.060045188226,PUT,P3,38.0,38.0
2,stock_drymill,6996.060045188226,GET,P3,-38.0,0.0
2,stock_seco,6996.060045188226,GET,P3,-37.599999999999994,2.842170943040401e-14
2,log_yard,6996.423768026843,GET,LOG,-30.0,1155.5373007154808
2,stock_aserrado,6997.964386415539,PUT,P3,15.0,484.9999999999999
2,log_yard,6998.4543864155385,GET,LOG,-30.0,1125.5373007154808
2,log_yard,6998.882141630136,PUT,LOG,28.327151852548738,1153.8644525680295
2,stock_drymill,6999.634426561483,PUT,P3,35.71999999999999,35.71999999999999
2,stock_aserrado,6999.855849951191,PUT,P2,15.0,499.9999999999999
2,log_yard,6999.855849951191,GET,LOG,-30.0,1123.8644525680295
2,stock_drymill,7000.110097142035,GET,P3,-35.71999999999999,0.0
2,log_yard,7001.023981058628,PUT,LOG,28.287897868627912,1152.1523504366573
2,stock_aserrado,7001.419604335254,PUT,P2,15.0,514.9999999999999
2,log_yard,7001.419604335254,GET,LOG,-30.0,1122.1523504366573
2,stock_aserrado,7002.7739774330585,PUT,P2,15.0,529.9999999999999
2,log_yard,7003.263977433058,GET,LOG,-30.0,1092.1523504366573
2,log_yard,7004.487934484976,PUT,LOG,24.572029273421165,1116.7243797100784
2,log_yard,7005.2038104788635,PUT,LOG,29.400147286820552,1146.124526996899
2,log_yard,7017.750174211586,PUT,LOG,27.574630061804026,1173.6991570587031
2,log_yard,7021.965260865345,PUT,LOG,27.158265009194462,1200.8574220678977
2,log_yard,7023.190766042557,PUT,LOG,29.493500091954452,1230.3509221598522
2,log_yard,7026.0140412446335,PUT,LOG,35.84476094000841,1266.1956830998606
2,log_yard,7030.516308742287,PUT,LOG,38.062921579221346,1304.258604679082
2,stock_seco,7042.585333344555,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,7042.585333344555,GET,P3,-80.0,449.9999999999999
2,stock_aserrado,7042.585333344555,PUT,P1,15.0,464.9999999999999
2,stock_seco,7063.0,GET,P3,-40.0,37.60000000000002
2,stock_aserrado,7063.0,GET,P1,-15.0,449.9999999999999
2,log_yard,7063.432158234004,PUT,LOG,21.980039324733262,1326.2386440038154
2,log_yard,7063.49,GET,LOG,-30.0,1296.2386440038154
2,log_yard,7064.83033075488,PUT,LOG,28.862922312222647,1325.101566316038
2,stock_aserrado,7065.047374197851,PUT,P2,15.0,464.9999999999999
2,log_yard,7065.537374197851,GET,LOG,-30.0,1295.101566316038
2,stock_drymill,7066.109167249657,PUT,P3,38.0,38.0
2,stock_drymill,7066.109167249657,GET,P3,-38.0,0.0
2,stock_seco,7066.109167249657,GET,P3,-37.599999999999994,2.842170943040401e-14
2,log_yard,7066.969319016064,PUT,LOG,42.645184738479934,1337.746751054518
2,stock_aserrado,7066.987441497994,PUT,P1,15.0,479.9999999999999
2,stock_aserrado,7066.987441497994,GET,P1,-15.0,464.9999999999999
2,log_yard,7067.477441497994,GET,LOG,-30.0,1307.746751054518
2,stock_drymill,7069.092493839463,PUT,P3,35.71999999999999,35.71999999999999
2,stock_aserrado,7069.1374970621855,PUT,P2,15.0,479.9999999999999
2,log_yard,7069.1374970621855,GET,LOG,-30.0,1277.746751054518
2,stock_drymill,7070.235946346485,GET,P3,-35.71999999999999,0.0
2,stock_aserrado,7070.730282815374,PUT,P2,15.0,494.9999999999999
2,log_yard,7070.730282815374,GET,LOG,-30.0,1247.746751054518
2,stock_aserrado,7072.230754219237,PUT,P2,15.0,509.9999999999999
2,log_yard,7072.230754219237,GET,LOG,-30.0,1217.746751054518
2,log_yard,7072.574817817397,PUT,LOG,45.373401441306804,1263.1201524958249
2,stock_aserrado,7073.720366559268,PUT,P2,15.0,524.9999999999999
2,stock_seco,7074.209397447048,PUT,P3,77.6,77.60000000000002
2,stock_aserrado,7074.209397447048,GET,P3,-15.0,509.9999999999999
2,stock_seco,7074.209397447048,GET,P3,-40.0,37.60000000000002
2,log_yard,7074.210366559268,GET,LOG,-30.0,1233.1201524958249
2,log_yard,7074.669805456496,PUT,LOG,29.209091346624124,1262.329243842449
2,stock_aserrado,7075.809486329775,PUT,P1,15.0,524.9999999999999
2,stock_aserrado,7075.809486329775,GET,P1,-15.0,509.9999999999999
2,log_yard,7076.2994863297745,GET,LOG,-30.0,1232.329243842449
2,stock_drymill,7077.549784623667,PUT,P3,38.0,38.0
2,stock_drymill,7077.549784623667,GET,P3,-38.0,0.0
2,stock_seco,7077.549784623667,GET,P3,-37.599999999999994,2.842170943040401e-14
2,stock_aserrado,7078.010813583666,PUT,P2,15.0,524.9999999999999
2,log_yard,7078.219643850608,PUT,LOG,32.92837608638057,1265.2576199288294
2,log_yard,7078.500813583666,GET,LOG,-30.0,1235.2576199288294
2,stock_seco,7079.17620918192,PUT,P3,14.549999999999999,14.550000000000027
2,stock_drymill,7080.49416540081,PUT,P3,35.71999999999999,35.71999999999999
2,stock_aserrado,7080.58620918192,GET,P2,-80.0,444.9999999999999
2,stock_aserrado,7080.997191908944,PUT,P3,15.0,459.9999999999999
2,stock_drymill,7081.515307892853,GET,P3,-35.71999999999999,0.0
2,stock_seco,7087.0,GET,P3,-14.549999999999999,2.842170943040401e-14
2,log_yard,7087.166085038097,PUT,LOG,37.06614342334061,1272.32376335217
2,log_yard,7087.49,GET,LOG,-30.0,1242.32376335217
2,log_yard,7088.118019647857,PUT,LOG,23.476880050885725,1265.8006434030558
2,stock_drymill,7088.331557815677,PUT,P3,13.822499999999998,13.822499999999998
2,stock_drymill,7088.331557815677,GET,P3,-13.822499999999998,0.0
2,stock_aserrado,7089.140270652242,PUT,P1,15.0,474.9999999999999
2,stock_aserrado,7089.140270652242,GET,P1,-15.0,459.9999999999999
2,log_yard,7089.209474309094,PUT,LOG,31.997727002379914,1297.7983704054357
2,log_yard,7089.630270652242,GET,LOG,-30.0,1267.7983704054357
2,stock_aserrado,7091.14215279829,PUT,P3,15.0,474.9999999999999
2,log_yard,7091.63215279829,GET,LOG,-30.0,1237.7983704054357
2,log_yard,7092.028079510325,PUT,LOG,26.703205781808627,1264.5015761872444
2,log_yard,7092.986082800404,PUT,LOG,27.944665500391697,1292.446241687636
2,stock_aserrado,7093.170682720673,PUT,P2,15.0,489.9999999999999
2,log_yard,7093.660682720672,GET,LOG,-30.0,1262.446241687636
2,stock_aserrado,7095.224176683756,PUT,P3,15.0,504.9999999999999
2,log_yard,7095.714176683756,GET,LOG,-30.0,1232.446241687636
2,stock_aserrado,7097.383285740686,PUT,P2,15.0,519.9999999999999
2,log_yard,7097.873285740686,GET,LOG,-30.0,1202.446241687636
2,log_yard,7098.326035626392,PUT,LOG,38.04267000194234,1240.4889116895783
2,stock_aserrado,7099.36921805902,PUT,P3,15.0,534.9999999999999
2,log_yard,7099.859218059019,GET,LOG,-30.0,1210.4889116895783
2,stock_seco,7109.887330360985,PUT,P2,77.6,77.60000000000002
2,stock_aserrado,7109.887330360985,GET,P2,-80.0,454.9999999999999
2,stock_aserrado,7109.887330360985,PUT,P2,15.0,469.9999999999999
2,log_yard,7111.0,GET,LOG,-30.0,1180.4889116895783
